age,exposure,region,segment,y
33.61122151756658,1.2217838642526346,south,A,1.636950739420184
37.248577487733165,1.5463499554685916,north,A,1.293368291522302
54.94941311234396,1.9958947371342817,west,B,6.5133695470661355
31.341688843067566,0.6447111949057569,north,B,3.1021642183402096
49.68278354591481,1.2733010471855033,south,A,2.356080682279482
23.171302283841953,1.2685571944438299,north,B,0.7882971334520138
36.65114970014225,1.3435681965960233,east,A,0.7442867452009766
41.62753065105006,0.7504511839744366,south,B,2.6650634214578415
45.86222331359278,1.4575366864838286,east,A,0.0
47.11226579792855,0.5665113838831645,west,B,10.591137567038585
47.93347235199925,1.6116852303977325,west,A,3.7228113075897067
36.512749277515624,1.4947392884601682,south,B,0.6690129895696844
35.376482073354325,0.9956355026189947,south,A,0.0
48.57975881257154,1.983484041650074,south,B,6.554123817999166
38.08695675118385,1.7431675740067674,east,B,0.5736683121643001
27.24313676662078,1.3093034525660348,west,A,0.0
28.66712785996519,1.9857656149034097,east,A,0.5035841050398293
30.805477139983886,1.7451359655924201,east,B,0.5730212543413663
44.97160744053764,0.7069659202049221,west,B,2.8289906809373178
41.42425736070565,1.3865909062841406,north,B,0.0
46.904853540677685,1.3712864550244244,north,A,1.458484471039552
35.727473536634655,1.4794177575792495,north,B,0.0
41.585396910767145,1.911134887366143,east,A,0.5232493041755749
46.25590393967337,1.2380478699587643,west,A,2.4231696308317394
36.90653460279761,0.6160721955257229,north,B,0.0
44.567752375574116,1.2189970407880244,east,A,0.8203465361602084
33.380740589333485,1.6816915803727144,west,A,1.189278713970096
36.369461534349284,1.0379131621903253,west,B,0.0
36.18262106001671,0.5406573588814128,west,A,0.0
28.041603544109606,0.9548648328599642,south,A,1.047268645348315
44.86972480785582,1.523224917054443,east,A,1.3130037314958893
35.30597659797276,0.6290141421288222,east,B,1.58978937518896
40.124941187276875,1.0639472130338727,south,B,1.879792508029556
44.80746658905909,0.6996962525012531,east,A,7.145957952648954
44.46531176029944,1.2138928875967838,east,A,4.118979566556979
46.653851089727866,0.7122702376581316,west,A,2.8079230245191575
39.01514515490577,0.6635554625145654,east,A,0.0
35.76701687955846,1.546698187892754,east,A,0.0
39.20281789093601,0.7370023829555161,south,B,2.71369543200068
23.1266556604197,0.7321936918757412,south,A,1.365758830068844
25.528875275769128,1.3887787631991664,west,B,0.0
26.773003876455977,0.5653907173487728,west,A,0.0
30.027531723985184,0.5494889432002892,east,B,0.0
43.997742267234365,1.1471694034206599,east,A,0.0
30.945209446399392,1.047643224836839,south,A,0.0
36.2183744596061,1.316929103248243,south,A,0.0
52.992282977860654,1.9902269259353726,east,B,6.531918461453948
36.437360289385744,1.1520597440386877,north,A,1.7360210790707373
47.375155684670865,1.364087566185787,north,B,3.6654538344490755
30.66382319990123,1.8788654392685398,east,A,1.0644721852878507
37.9456244213237,1.2247686545320753,east,A,0.8164807258086234
30.499779450894188,1.6716807883582065,west,A,0.5982003304483277
36.60966924099438,1.322978803914098,south,B,0.7558700086815078
48.40308137457396,1.4558108717354816,north,A,2.0607072376260525
22.726795768076514,1.898753660415756,east,B,0.0
44.344236435458576,0.501055652476532,south,B,1.995786286527996
42.377356023322776,1.8514098338779634,north,A,1.6203867696414895
34.05850044303206,1.2465380294855581,east,A,0.0
25.539421456115456,1.4101465538623312,east,A,0.0
40.7212950771387,1.175086957943767,north,B,1.7020016999420298
34.705072909361974,0.8913779440284854,east,A,0.0
42.32676211354704,0.5990107851753848,east,A,0.0
40.21852145523443,1.9176885642249046,east,B,0.5214611061750697
56.01778891320916,1.435814309412104,east,A,4.875282238178945
37.606443725269756,1.8102061061927157,south,B,1.6572698488514646
29.765025073781352,0.9362124245823198,south,A,0.0
41.79275634956316,0.9169984237981814,east,A,0.0
42.19996683971765,1.0036766670609343,north,B,1.9926736026021195
53.59187575240436,0.8465573434091116,east,A,4.725019552593899
48.35111245914578,1.2469560700769473,west,B,4.009764353359666
43.56871059149509,1.904362320741802,north,A,1.5753304753642767
54.63302891219562,1.8140940074449727,north,A,4.409914793372507
28.11236945677149,1.2426506809429845,north,A,0.0
33.60248467250252,1.0231436987390374,east,B,0.9773798159852222
30.73424058594475,1.4175317041453375,south,B,0.0
36.10190196844232,1.4183872002185631,east,A,0.7050261027777939
26.23313852443691,1.5256461335060223,west,A,0.0
46.351509468144044,1.3034000387471822,west,B,2.3016724802951334
37.777773029012266,0.5401328903100537,south,A,1.8513962358892229
25.29193705497342,0.6140697760209402,north,A,0.0
29.844209187924584,1.960662478107257,east,A,0.0
43.13513847450195,1.619352942699781,north,B,1.8525918105279802
48.38126567894381,1.9223703479033336,east,A,2.60095564075535
59.967308916917865,1.009288401527455,south,B,13.871159104585397
69.1386246600733,1.302424127469941,south,B,34.5509569815909
44.14409433275996,0.982927878629974,north,B,4.06947456366309
30.104618799681358,1.8634025701734314,north,B,1.07330537802889
18.679537192686908,0.93160007474914,north,A,0.0
42.67711462343836,1.5407169558072291,south,B,2.5961939244734777
31.87058904689674,0.762583362336699,south,B,0.0
35.84642739820315,0.657877176615009,south,A,0.0
33.87903200940192,0.7334518464595119,north,B,2.726832047194804
38.59209113583615,1.294182899924231,north,B,1.5453766234410078
50.65980230787643,1.766811560763795,east,A,2.2639652630927967
41.570485674453444,1.9989195877593589,west,A,1.0005404981007027
38.41365162961311,1.4340245657416708,east,B,0.0
29.643462471741884,1.3004052977707494,west,A,0.0
23.25317055295643,1.680323885697759,east,A,0.5951233619373014
35.13692090926669,0.5956163038318383,north,B,1.6789332218856325
39.462174491816796,1.7140958530189099,east,A,0.5833979460593024
57.67929913579883,1.6375693114877408,north,A,7.9385952758173195
41.30274521472886,1.294312289157432,west,A,0.0
49.827395110230576,0.5344804636196001,east,A,1.8709757756678624
35.00704401460848,0.8032954707869963,west,B,1.2448719510646442
28.150562335829754,1.0545688991064672,west,A,0.0
30.34883237767628,1.9118333388934186,east,B,0.523058145109451
32.74773935464247,1.4577332362850717,west,B,0.685996569954341
61.28469732435164,1.2651389198732401,east,B,14.227686554614491
31.786133207756137,1.2326396306087222,west,A,0.8112671174673848
48.38489203736345,1.6699635974287244,north,A,1.1976308963138114
30.970728219129736,0.9854453584469125,south,B,0.0
49.315730128742445,0.641787205677715,west,B,9.348893132988083
43.84950966105863,1.5155649616846558,west,A,0.0
38.43362102341909,0.9935240118558664,west,A,0.0
39.59237473864566,0.9883892554726348,south,A,3.0352414126208194
33.452123045706095,1.1820728541411945,east,A,0.0
44.4607220148208,0.864101032603023,north,B,1.1572720807746222
35.4501651965922,1.8825537947106907,north,A,1.5935799595363156
27.743942362327516,1.7704556332587467,east,B,1.1296527077149898
27.22062425680381,1.986632496459592,south,A,0.0
41.725879177221195,1.946823193895994,east,B,1.5409719842079663
55.790912564104346,0.9716830178203264,north,A,5.145711006883675
41.59991613573438,1.0708969380211777,west,A,1.8675933500152082
38.813616738901175,1.5473869854501092,north,B,1.9387522502183574
42.858261396025426,0.5237688538298477,east,B,1.909239147551262
53.06001741706825,1.9908333280831787,east,B,5.023022198261185
42.193825013638566,0.5162646230991748,west,B,1.9369911383757539
35.890727691662626,1.297228887653467,south,A,0.0
51.062887100598886,1.5030504681955557,south,B,5.987822891139972
44.28756438461613,1.8712194619327045,east,B,2.672054294922579
55.35755991995992,1.466204481167165,south,B,5.456264868070543
41.83234437221906,1.3954531995551016,east,B,3.5830653450750622
27.755309682794998,0.9505389487254609,west,A,0.0
26.31840800754335,1.3863820924430545,west,B,0.0
56.509279322312494,1.6245522694884116,south,B,11.695530120420994
57.23665720783297,1.2733875184327637,east,A,3.9265344819413714
38.20480786717399,1.6694529474306867,north,A,1.7969958390364014
36.16812678864012,0.6044195703112771,north,B,3.3089596999150714
54.61444292242202,1.0030661764993918,south,B,11.963318354406974
28.929543179565123,1.9397209010960594,north,A,0.515538085626102
31.052729810441736,0.9851666195984419,west,B,0.0
46.433267946890446,1.4327829527233786,south,A,1.3958848381036897
36.0539487714041,1.2798271365002252,west,A,0.7813555217578589
39.948781332799285,1.9049360199840721,south,A,2.0998080555133005
38.36557101475488,0.7441578146090783,west,A,0.0
43.375745487989334,0.9490821492646389,north,A,1.0536495716148628
54.07481861313717,1.7935659581462917,east,A,2.787742473194385
40.90584906901746,1.4993038171597979,south,B,2.6679048997403267
46.43938793276858,1.3145740410035747,west,A,2.282108049014671
19.498278989689773,1.0923505879867828,north,A,0.0
39.51281598069882,1.116973149530765,north,A,0.8952766683962771
31.56769729707129,1.902384024146752,west,B,0.525656222564482
27.811869395763722,1.5066134068007178,east,B,0.0
31.21847633071249,1.893647579622705,east,A,1.0561627313982493
36.65876559299188,1.9582791631819898,east,A,0.5106524232097273
49.15902542356013,1.3205120091547924,south,A,2.2718460560765226
26.73607282260436,1.4148334178469688,west,A,0.0
40.30631492594417,1.4845473936065998,east,A,1.3472119574041659
35.15830566666421,1.7587535043197784,north,B,1.1371690206090177
36.72326905638039,1.4886075689094518,south,B,1.3435374384567937
50.027578253046045,0.6719711332736453,west,A,2.9763183282242935
45.38115437003926,1.9136451643312495,south,A,1.0451258348613068
53.373981074427434,1.4914015376804504,east,B,5.3640819040875165
38.454943207500996,1.8048759076843128,north,B,2.2162188452789917
33.04057388329297,1.1371066186729522,north,A,0.8794250104418873
37.761411831195005,1.212074536835926,north,B,0.0
42.42496791271222,1.5332845290838004,east,B,3.9131680299319545
41.76573358453711,1.6646059794980728,east,A,0.6007427657453983
29.156119277666335,0.6176880649730746,north,B,1.618940136140708
40.90489781627874,1.1110142502890663,west,A,3.600313856423777
42.28228330138905,1.6547845704407584,east,A,1.8129248082129132
65.17474037533921,1.9883538952194661,south,A,14.082000225070335
58.768446112816704,0.5174636767943799,south,A,13.52751954178521
31.4675664944118,0.8972123411626024,east,A,0.0
37.12616638450824,1.1972728728557105,west,A,0.83523148537962
25.36557998162997,0.8344125526524189,north,B,1.198447934203787
34.09292986036513,0.5403832978364796,east,A,0.0
43.156050035903405,1.3093145361580123,east,A,1.527516837832337
52.05853620888234,1.474097913559497,west,A,5.427047909376956
32.70916162256391,1.1240930914971696,south,B,1.7792120733846142
33.45853559932203,1.054817119532509,south,B,1.896063272926773
18.52710970261345,1.9784158402692276,west,B,0.0
38.37334079455092,1.216292784830254,west,B,1.6443409226332952
29.37585588140437,1.6971041798625328,west,A,0.0
34.705605726339265,0.9307612582937032,west,A,0.0
31.231392218324117,1.7452823796077481,north,B,1.1459463656818099
39.05737445747443,1.7355495337998454,east,B,1.728559134484478
22.422716086433688,0.901553182164535,east,A,0.0
25.329547546090094,1.483782428212558,south,A,1.3479065137665127
61.29247112028298,1.5230224650310262,south,A,17.727906593583942
27.12577418725969,1.1639232934155765,west,A,0.0
29.032144215453606,1.6606700943161579,north,B,1.2043331224216294
58.36913528321314,0.9603278917954838,west,A,5.206555013883555
69.05067169240407,1.2264077586764235,south,B,32.61557970178631
28.284333711746584,1.9852275587446857,west,A,0.0
36.3175104321197,0.768013507479499,east,B,0.0
43.415555509405095,0.7216740830258738,north,A,1.3856670532037765
57.286976444055924,0.7132980310953454,north,B,8.411631237487589
30.131429215717624,1.9971639077518577,west,A,0.0
37.5472215405789,0.7398699148903929,west,A,2.703177896206643
47.77337576061744,0.7853588552479109,north,A,2.5466065437928607
44.347660744666186,1.5421798781111336,east,B,3.8905967359325277
36.23843928769901,1.639244937207337,east,B,1.220073922209121
38.66177035483959,1.2905919581992444,north,A,1.5496764777541219
26.25104191630018,1.9740036787514275,east,B,1.013169337792225
37.61826256025335,0.5583633204818657,north,B,0.0
37.33612509991045,1.431231303573174,south,B,2.0960972503258417
42.32169889626256,1.4097039791024257,north,A,0.7093687858047412
34.446727811809836,0.9818671809296127,north,A,1.0184676903583023
44.71538522545139,1.8491607051167716,west,B,4.326287043556235
50.127158178198286,1.3293225591576303,east,B,9.027154408335777
41.55429327668466,0.8695104022373221,east,A,1.1500724976112044
43.517564083992035,0.6325377743011135,south,A,3.1618665022966983
40.53155347577867,0.660678340307264,north,B,1.5135958589696257
40.000843930914144,1.8459938694050293,east,A,1.083427216713676
32.78441966457152,0.8754631435076242,north,B,1.142252540744785
43.16494261673308,1.8605079524176142,north,A,1.6124628739703513
39.02713401586511,0.6801768631984877,south,B,1.4702058451349913
60.93168308930595,1.9759028855149314,south,A,9.109759458299035
55.73354902475242,1.750023606293464,north,A,7.428471223616175
43.85846552556501,0.6743431123955217,east,A,1.482924614515038
32.369427903052326,0.629084754224511,south,B,1.5896109280739537
28.87588528016582,1.7051557736322749,west,B,0.0
51.911429530888654,0.6170993829345177,north,A,4.861453572897737
42.62749225147139,0.8932714785121396,south,B,2.2389609968643143
44.80143403391611,1.701874713900156,west,B,1.1751746375129082
22.554140130258073,1.8613700185224864,south,A,0.0
49.27438481558181,1.6514780873880306,north,B,5.449663588473253
44.54420338214363,1.8348392311293051,west,B,1.635020632381815
28.89569315585522,1.3398324695561405,south,B,0.0
35.28475192550051,1.6694167430742624,west,A,0.0
42.637172043565194,1.016279492734136,west,B,1.9679625676784271
40.52466798356244,1.677821103494023,east,A,1.1920221982159165
37.07828814196445,1.5196113611367306,west,B,0.6580629926667301
38.96511731934039,1.36224509548859,east,A,0.7340822905597136
37.48022621793115,1.988451981023375,east,A,1.5087113134389207
41.52562512102469,1.2046692873122617,south,A,1.6602066816712835
54.714919729931566,1.4288708563558274,north,A,3.4992665556577527
14.333415590687025,1.2648585302957707,east,A,0.7906022500130216
37.63149735490316,0.890767009363937,west,A,0.0
41.76512421372447,0.9955482214500881,west,A,0.0
42.95993989687099,1.9681786519339115,west,A,3.0485037494459477
36.2808541867871,1.0881656870220604,west,A,0.918977699744108
22.432782175214175,1.5191094011551176,east,B,0.0
43.2799548371411,1.3506458955030713,north,B,1.4807730187896995
57.27350214164185,1.8347079077142705,north,A,2.7252294378722866
24.66138595083862,1.6365351170945073,south,B,0.0
48.638280136981884,0.6209771089997858,west,B,1.6103653186358355
36.71474776877106,1.0331628071581158,west,B,1.9358033275523427
39.38675654171153,1.5678703141367132,east,A,0.6378078537385989
29.47101489296051,0.7420352120175508,west,A,2.695289883295586
36.65543827644123,1.2551587723396547,south,A,1.5934239110418982
53.000445946989586,0.9766535724933014,east,A,1.0239045124742618
45.82655241987707,0.5971313446902544,north,B,0.0
57.323116054099444,1.995719131757936,north,B,9.520377741362728
51.774118889776936,1.8940468992637196,east,B,5.2797003093679145
44.390866789295764,1.621289231462489,east,B,1.850379279515624
57.43934526167792,0.8015387528800189,east,B,8.733202199953793
44.38993158738299,1.9827892903842053,south,A,2.017360099430898
48.27988176797059,1.446188424449032,east,A,3.4573641411249003
37.03429046465292,1.9491131568009412,south,B,0.5130538452889464
40.665458158592045,0.5638683609378041,south,B,1.7734635763865851
33.025761766997235,0.7602060760027565,south,B,2.630865581233197
49.89583934594853,1.5158703278173693,south,B,7.916244404149158
28.216963768851343,1.8607695667185102,south,A,0.5374120567564484
47.823503424176614,0.7636733191892153,north,B,2.618920878528768
38.09348942494841,0.9756473594376871,east,B,1.0249604945134567
51.71247093467319,1.382265997262885,south,A,3.6172487856178375
47.5086898873126,1.999491530234347,north,A,2.0005085990692777
58.206461576468016,1.69949763017462,west,B,11.179774341931731
47.307746911386445,1.8853441684743368,east,A,1.0608142711781081
24.279597443467594,1.5125188018966138,north,B,0.6611488060485966
39.33046827101799,1.8160569059999783,north,A,1.1012870760780136
28.279928074051842,1.260567548475585,north,A,0.0
34.817201576337254,0.6862379524132882,south,B,0.0
55.11228433276722,1.5643361288472442,north,B,9.58873206556539
46.37533810897696,1.4022123835998437,west,A,5.7052698247193625
33.01069571421254,1.228025096172288,south,A,0.0
29.86282633559601,0.9124863732766597,east,B,0.0
40.327820928762605,1.6763045182885363,north,A,1.7896509657224586
27.834398506188723,1.7306151221247312,north,A,0.5778292280101356
33.28859722603419,1.0462784411526476,south,B,1.9115370453362983
43.12009471551244,1.8916498393918388,east,A,3.17183438237649
51.55312036106696,1.0546125415529153,west,B,7.585724315605058
46.087614722244396,0.6613437422191737,north,B,3.0241459506200132
17.087104914019,0.7497925512658686,south,B,0.0
43.0436672903026,1.241773205613376,south,A,1.610600060428987
40.72033573232578,0.6197944900267054,south,A,0.0
44.13890285372693,1.5776188160200106,south,B,2.53546671691653
56.162096816512076,1.6926437829467635,west,A,4.135542321736199
19.367617231952572,1.3242024990429673,west,B,0.0
34.088965748088945,1.8400226794703136,south,B,1.0869431242965653
45.909063227933544,1.9314297001193776,north,B,2.0710047069032687
24.184056005460576,1.1713716315659872,south,B,0.0
54.75949048053509,0.6336907523346528,west,B,9.468340792247183
43.683566127006586,0.8468961644631103,west,B,3.5423468966846126
48.46583985843404,1.4864240655702363,east,A,2.0182665697417317
34.290563384782054,1.1086765745747031,east,B,2.705928914526604
48.137636899662105,1.5275140912244665,south,A,1.3093168904234365
50.684715559890385,1.5001027792291834,south,A,2.666483960555936
42.328780201371686,1.4080522049175705,west,B,1.420401880708026
42.34400892698696,0.7367488503484759,north,A,1.3573146392111892
42.70343239281726,0.9288729440856841,south,B,2.153147007601407
31.366547352606183,1.0667924398187183,west,B,0.0
38.52471319759647,1.7366269848973839,east,A,0.5758288963010035
38.47477467547641,1.5233342551451994,north,A,0.6564547449927088
43.83393864353495,1.4674013990041237,west,B,4.08886076030185
49.99824246910295,1.508206017066459,north,B,4.641275741370779
29.414639180215907,1.2548031221770943,south,A,0.7969377684245726
38.749909696804224,0.5594475732020951,west,B,1.7874775902169469
54.81455547658973,0.8016810312484426,north,B,3.742136689112074
32.56411771187436,0.710453233700602,north,B,0.0
31.777499827096797,0.595994996590566,west,B,0.0
42.02306191831194,0.9792149719749477,east,A,2.042452431018557
48.443851904853204,1.6815952875445226,north,A,1.7840202230708089
40.11426055560659,0.6726977054657066,south,A,1.4865518224232726
53.28960590436989,0.6671337756228828,west,A,5.995798962907132
48.56793982566527,0.6863960287872761,east,B,2.913769771561176
48.41820066890062,0.9047325368846617,south,A,2.210598070106731
45.541165013240935,0.8033107070714356,north,A,2.4896966794968254
63.276531003460846,0.5209416747103908,south,B,13.437204853866872
37.94838311133956,0.9147534703765319,south,B,5.465953573198137
19.964777079334862,1.9944416969841758,south,B,0.5013934483580615
56.04254361517141,1.0047296642838934,north,B,7.962340801096865
35.423005690431744,0.816888547960734,south,A,1.2241572029579582
41.07880444343033,1.2435708942382577,north,B,3.2165435991891536
53.09550684860527,0.8440526963742153,west,B,8.293321056931394
23.977404589410746,1.3394678019810695,south,A,0.0
27.483527858938608,1.100983769601245,north,B,0.0
23.987220628811464,1.8452619774191739,south,B,0.0
32.05863709974576,1.8918788933198758,east,A,0.0
44.39636606016994,1.5695918870399699,east,A,0.0
45.24187842812771,0.8235413716103546,south,A,2.4285361597428867
42.762741793285535,1.2108478218101726,east,A,0.0
25.872341161076335,0.9581347505611212,north,A,0.0
16.89896563367356,1.6974162036648095,north,A,0.0
40.54353585390382,0.5437611637305548,south,A,1.8390427023867435
35.28223966361664,1.493737541517243,east,A,0.6694616505281538
44.59385771716612,0.9848402392161913,east,B,3.0461793502544348
47.0195362622127,1.2215068736725727,south,B,2.4559829049346438
41.38241432058682,0.9844924569335989,east,B,1.0157518150161378
47.60133085375854,1.047185040887546,north,B,1.909882133443094
42.292113741150686,1.5115439581892707,south,B,0.6615752023500088
45.30064705601467,1.3932415001446254,east,A,2.1532519665029968
32.95326737130117,0.8661338685422547,west,A,0.0
38.203885861685414,0.565456442221441,north,A,0.0
41.96776096656957,1.7840327147796056,south,B,1.6815835130975227
48.20528475417419,1.2384600224352955,west,A,0.8074544045706133
36.06258827775428,1.428095336373775,west,A,0.0
45.21167255732112,1.2327489086959367,south,A,1.622390403992083
37.34161208084621,1.42841031039959,north,A,0.0
38.824578326718694,1.4404587076978594,east,B,1.3884466033715046
48.29519042024073,0.5225608051316062,east,B,5.740958699044515
20.069396289458442,1.2998886748994127,south,B,0.769296647712837
27.03527671925239,1.2531619533560996,south,B,0.7979814558859649
25.17814602557179,0.6437262744335847,east,B,0.0
16.663838801516953,1.6188227914944586,east,B,0.0
33.217355598448236,0.8537890543156614,south,B,0.0
47.4943389972774,0.581788021630977,west,A,0.0
37.15115933617425,1.704738461125114,west,A,1.1732004912237481
41.97790081941852,1.797697626968413,east,A,0.5562670746171992
50.89217496710793,0.8610421344725395,west,B,6.968300109582329
53.276861322676915,1.5313182754255368,south,B,7.83638528487184
39.308620652738604,0.5074260110937452,north,B,3.9414613288921583
53.53585889569398,1.5817249375734572,east,A,5.057769407285753
40.92126658434109,1.1972306651609654,east,B,3.341043723986311
31.62601776172538,1.6887246597024492,south,B,0.5921628456448302
34.055996478012645,1.08955095899889,south,A,1.8356185945058099
25.194634874349838,1.0266135912811725,north,A,0.0
31.118661462663475,1.7611773127062063,north,B,0.0
36.419833119255706,0.5579700468727489,east,B,0.0
48.03585019378602,0.7807474803146254,north,A,0.0
57.20769831165984,1.1181933033313785,west,A,8.94299757493404
26.1781848462296,1.3945072420871605,south,A,0.0
43.92827468259919,0.5076687696755604,north,A,3.9395765890388623
29.594560608424658,1.3627215420010619,east,A,0.0
44.74697088463202,1.0677388094507008,east,B,0.9365586332058595
38.68913349312273,1.445003065549945,north,B,1.3840801086735632
21.690941741524696,1.860460759383844,west,B,0.0
49.282969915684845,1.1613080174399002,east,A,1.7221959807088851
33.94999287191269,1.3318679649493572,east,A,0.0
34.66099761626445,1.1941848777392858,north,A,0.8373912772142136
29.3024758871031,0.6777830048174102,south,B,0.0
33.457167233124444,1.6896694816206805,west,A,0.5918317226401165
44.278904406949174,1.8277935808606869,north,B,2.1884309267113444
38.107556590635944,1.7171998719252195,west,A,0.5823433930721537
43.28662002282481,1.9213948615281125,north,B,1.0409104552353032
43.61921853928844,1.2020427766953266,east,A,2.4957514475879496
53.20661655528167,1.4784826332541083,south,A,4.058214729782878
36.572138491356206,0.7525124074821616,north,B,1.3288817434198985
25.231421831542683,1.9652121817703914,east,B,0.0
50.67222416571983,1.3708310748109542,south,A,3.6474224227004264
36.685118279027456,0.8924946621513193,south,B,0.0
51.14592444577377,1.7080614175533237,north,B,4.683672330389284
43.833771131824705,1.3797366758128473,south,B,2.8991039160740373
38.68862469796655,1.9245124729532364,north,A,2.078448467451006
43.48775894046295,1.6549660685729675,east,B,2.4169679825817165
59.510125601263,1.8158972348167954,north,B,7.709687382949537
60.76980529053753,1.3199750133130026,north,A,6.818310884090843
40.69381135132779,1.2759626380181706,east,A,2.3511660221177086
41.601905933170755,1.6359897068160074,east,B,0.6112507895579722
50.762401574663855,0.6575209632430328,south,A,1.5208640574253147
31.543389672326526,0.5810473872253439,east,B,1.721030026096953
43.33070372618255,1.9755533691070357,west,B,2.5309364344128227
39.741371520461435,1.8744432930601636,east,A,2.1339669302397044
43.13908211457554,1.93349141186736,west,B,1.0343981813027068
31.666311940505942,0.5935460952445937,south,B,0.0
24.10432506691031,0.9039521178650733,south,A,0.0
19.270165640087082,1.852313568791027,south,B,0.0
28.82615887010392,0.634219365314199,south,A,0.0
35.41324715060667,1.1771517681625967,east,B,1.69901626459074
37.06808413351238,1.0119370296676626,north,A,0.0
59.372311624295165,1.8197757177509044,west,A,7.693255747638433
51.059933699072985,1.2771141985057213,north,B,7.047138001073348
30.379088836583726,0.9355612733103558,east,A,0.0
43.47708452450957,1.286451763682013,south,B,0.7773319048806415
35.92921763649675,0.6686693084182522,east,A,0.0
37.156361619599046,1.596804098834696,north,B,1.2525017949662989
41.85325649415382,1.4275063316898653,north,A,0.7005222868722493
46.19171116975393,1.4010631715914028,south,B,4.996205839918712
36.60741516115985,1.156766529512614,west,B,1.7289573556754532
50.63851532734358,0.9413662296409862,south,B,5.311429115007532
28.58061773857596,0.5980709791017822,south,B,0.0
40.06339062362269,1.9205487561920807,north,B,1.041369032445419
65.97673726595832,1.1248308823383522,north,B,16.891428123401
42.23079742625275,1.2438825559233289,west,B,1.607868838160053
54.33214506606173,1.063650132189652,north,A,3.760635080038506
40.91520178173208,1.9818160260105167,west,B,2.0183508194008186
45.80777095329797,1.6942580159280491,west,B,2.360915493623298
39.43216805607308,0.6436403371720537,west,A,1.5536627247348647
38.29592418835796,1.4122625970608942,east,B,1.416167222839623
32.205176032745804,1.2269518604786558,east,A,0.0
44.303013589575535,1.6900280528294611,west,B,1.183412308838058
31.48462810814232,1.9959740182352799,east,A,0.5010085255940054
46.655852363134294,1.6164601109036179,east,B,3.7118144515461866
50.852870044459095,1.79739323120749,south,B,7.232696648838824
43.6653140723723,1.2539532535337226,west,A,1.59495578831497
37.13751266444308,1.0603969855414452,south,A,0.0
44.539655793086965,1.4649195222580464,east,B,1.365262712123034
36.91326944453587,1.624127620604146,north,B,1.8471454840993682
