age,income,region,promo,loyalty,price,y,w
46,38603.78689546317,0,0,0.24213757405908554,35.18775391927066,1,1.0
40,54494.503876813746,3,0,0.6018204585238109,35.56181389058656,1,1.0
60,64712.12044421578,2,1,0.26233216092241685,38.96826825436434,1,1.0
31,32315.980352523347,1,1,0.6091820136204865,7.999670061055429,1,1.0
48,15000.0,1,0,0.07732602156648061,22.935810527511205,1,1.0
24,37405.0921522412,3,1,0.4330993369060967,33.012640406073956,1,1.0
69,28749.064547355243,2,0,0.6336269092396675,38.07688480484256,1,1.0
77,26322.080571902923,1,0,0.5501517343607034,6.292968220457095,1,1.0
53,33474.65228081784,3,1,0.6262487093347078,11.720549019152024,1,1.0
57,22035.791245353685,3,0,0.6606006421718248,10.15888985769351,0,1.0
70,28954.067588815175,0,0,0.3513299780388419,35.64653404019724,1,1.0
20,47990.08051894404,3,0,0.0024615870537789686,49.95031808267066,1,1.0
27,15000.0,0,0,0.29501677441927165,24.187166355019585,1,1.0
24,27381.19032718095,3,0,0.9845870656870207,15.068389416222018,1,1.0
47,51777.50577191908,3,0,0.9364093588107284,21.382721763082177,1,1.0
22,34240.89732913354,1,1,0.6174383579949575,36.85151371499943,0,1.0
18,48346.82813312911,1,0,0.8194098782542028,34.04788615272075,1,1.0
43,22922.060240717055,0,0,0.7538269620540184,7.791950505941269,1,1.0
20,36807.92664348367,2,1,0.32561547744761676,49.352133639332834,1,1.0
66,28460.58966608276,0,1,0.7112751731150282,14.176832493104989,0,1.0
69,43436.241669795156,3,0,0.5796910171782496,43.360738462504074,1,1.0
76,33524.23150557159,3,1,0.45491323968828234,16.50503154966168,1,1.0
71,26187.269480872215,0,0,0.16696326550736418,6.601458706566877,1,1.0
34,37911.29428768746,1,0,0.054420245449847804,45.79804288376877,1,1.0
29,45518.55535224133,1,1,0.17345846820167687,43.81607848608659,1,1.0
55,54830.370904299925,2,0,0.16148039507099876,30.263096786912904,1,1.0
30,55444.564746850156,3,1,0.435589324955553,30.61783186916982,1,1.0
23,63023.41403013788,1,1,0.37623996445260544,38.74634062780172,1,1.0
22,15000.0,0,0,0.6848540554741083,45.276255746881304,1,1.0
52,55876.02609969486,1,0,0.6918078471235689,29.073734692077263,1,1.0
76,41691.03832842755,3,0,0.9949577616469567,22.141882622162072,1,1.0
68,43740.56121653877,2,0,0.29481209707051015,44.19276698629286,1,1.0
65,40284.06430390503,2,0,0.4084845853085004,25.32089003216068,1,1.0
26,37153.69865930416,2,0,0.2962060361769405,19.730623791631544,1,1.0
49,60760.226178050434,1,0,0.3380313442660656,32.29030503944901,1,1.0
30,56368.68534230975,1,0,0.44367716228779663,13.933555470214719,1,1.0
74,69607.79639658719,1,0,0.7308075745519945,21.821912676497238,1,1.0
20,50981.63778460657,3,1,0.819464904824231,28.59833683046506,0,1.0
62,28628.642299279447,2,0,0.45298408278854163,32.40157226682696,1,1.0
61,52240.63174165525,1,0,0.7371173834939285,11.215745787418498,1,1.0
56,36753.984750795884,2,1,0.34728605279934,47.60691972780731,1,1.0
79,48574.66889049892,1,1,0.7733462917444422,7.053065279104647,1,1.0
38,54597.84592705302,1,0,0.969133999155776,9.283778871041264,1,1.0
31,40555.49475115426,2,0,0.35473678211999893,16.519535328076742,1,1.0
45,24499.073246717348,0,0,0.6895887187981973,40.969992809710995,1,1.0
25,53797.12150648267,2,0,0.20708115865615173,28.6407011697245,1,1.0
59,43175.54400829132,2,0,0.3282009966650443,35.40885220329706,1,1.0
52,21129.215423969472,2,0,0.13614752570345134,25.771755376221126,1,1.0
46,71411.98229569507,1,0,0.19882136132390948,49.684730066944056,1,1.0
69,47304.399773003766,3,0,0.5077056762511224,36.73322319018742,1,1.0
27,42879.109249045396,3,1,0.49908325419059707,49.80302886775991,1,1.0
58,29202.781727946312,1,1,0.4710206515841694,27.682347964450408,1,1.0
36,40789.557076796984,1,1,0.14536841401973766,33.53423231060228,1,1.0
54,47390.674177471155,1,0,0.7425477263379684,27.260415293178127,1,1.0
26,45455.814286424196,0,0,0.7468758091011517,19.599791688124164,1,1.0
19,53219.543306923224,2,1,0.6634541396099347,31.64606259531723,0,1.0
60,41951.777000116665,3,1,0.29022675470955717,14.359371778113786,1,1.0
26,15000.0,2,0,0.4517844555593137,39.9328639440297,1,1.0
61,35315.03254273203,2,1,0.8759658970289527,20.178518156865564,0,1.0
57,35029.96905622412,3,0,0.6974734037392437,31.649011399156187,1,1.0
78,20463.848118576378,0,0,0.2909563266515014,12.873791429154815,1,1.0
64,28884.040046167476,3,0,0.9583048917658734,25.14920791454923,1,1.0
18,24968.889692663033,1,1,0.6652141685644724,27.887394960406272,0,1.0
68,26310.83741351223,2,1,0.594206976880633,11.43908720960387,1,1.0
39,42366.76424443942,2,0,0.5401180535266102,11.824483057464999,1,1.0
70,27088.62235149162,0,1,0.8512528984907397,12.26227429258815,0,1.0
66,60280.18301060509,0,0,0.9061246842543115,7.310160789641007,1,1.0
62,39219.2340660306,2,0,0.14658940617892935,12.545825602028266,1,1.0
51,27736.23743515912,0,0,0.8439421748544793,12.283573229070452,1,1.0
66,63709.131892391604,0,0,0.04259834440762833,21.043128063833034,1,1.0
18,34654.067564191515,0,1,0.8692225319083136,9.303227987503693,0,1.0
45,49395.86151574894,1,1,0.23390330189471498,27.832621512625288,1,1.0
57,38655.526132568484,3,0,0.24345622394764854,15.550911031002498,1,1.0
31,48701.173664409944,3,0,0.4205519489641991,47.28829767561056,1,1.0
39,33386.148992254835,1,1,0.34641737483321877,11.201936306850813,1,1.0
63,53379.75680378692,1,1,0.8388209840531953,21.40223846399786,0,1.0
58,36530.55886967313,0,0,0.2683074160782254,35.41352493166475,1,1.0
24,54195.083402662436,3,0,0.7146221370177271,17.565337329259098,1,1.0
34,46794.564712428495,1,0,0.458396170382533,21.042710721841946,1,1.0
24,32894.53998716353,3,0,0.5989547239027135,25.875085911507824,1,1.0
67,15000.0,0,0,0.14992843244886322,25.695572829142122,1,1.0
46,16665.595243717773,1,1,0.3935594190597689,28.939954677973365,1,1.0
40,47604.69600469612,1,0,0.29408237764557,7.152795848870745,1,1.0
57,41575.3493450563,2,0,0.2931499824536381,45.94026724707837,1,1.0
18,58947.57952110053,1,0,0.461645195993607,9.461525933437029,1,1.0
68,31720.5846647316,2,0,0.5405067182048119,41.84000099370987,1,1.0
64,59921.45151587546,1,0,0.6815677265800687,36.13225063538843,1,1.0
36,37511.37110814616,3,0,0.865540446352635,12.189961586464833,1,1.0
41,51479.52994124586,2,0,0.7322641973126314,35.457469579411296,1,1.0
58,25342.331715530956,0,0,0.7474070266814296,20.152754664171802,1,1.0
74,66680.83338133158,2,1,0.32794253562182973,7.59943531984165,1,1.0
52,36375.199667656554,1,1,0.8305135397975051,16.017149552299596,0,1.0
68,52656.8398643019,3,1,0.17435890319864078,31.992245577732152,1,1.0
22,55692.38897358721,1,0,0.31610279499731175,34.520154619955086,1,1.0
54,41728.984797788355,0,0,0.20988414010734402,17.329799192287172,1,1.0
38,60772.86231625939,3,1,0.6637650039142227,34.20474532103951,0,1.0
66,38242.68142177988,0,1,0.7549930253714952,9.997614889757614,1,1.0
71,45171.78851001268,1,0,0.8369078781597907,14.202200303912614,1,1.0
50,53113.28190475709,0,1,0.7535808869888172,47.70577542283247,0,1.0
70,24851.069013758082,1,0,0.18973121640711577,16.424007037907053,1,1.0
46,46469.56177406819,0,0,0.3262514671248866,25.532061723614113,1,1.0
70,26807.11076939455,3,1,0.25851655068494983,21.895729688669597,1,1.0
46,35418.31460389131,0,0,0.7087877713796259,28.629018370786568,1,1.0
58,15000.0,1,1,0.6980186596772322,31.652701892627658,0,1.0
75,15000.0,1,1,0.7348060468368764,29.73043018999689,0,1.0
53,46914.93254919133,2,0,0.8238666900405291,37.255833697226606,1,1.0
30,15000.0,1,0,0.13025794612941288,28.795579209615056,1,1.0
46,50947.31731892684,2,1,0.40251519653215684,27.025076780908467,1,1.0
36,55479.30581411254,0,0,0.385183538852059,30.049332312003582,1,1.0
45,19452.775876114563,1,0,0.5421988452315963,6.490923777863343,1,1.0
35,45317.08655272448,0,1,0.2530643433314633,43.56465577701988,1,1.0
22,44281.50476215892,0,0,0.058917750839880934,15.06713974985168,1,1.0
29,53314.49853010883,0,0,0.23523049869936963,36.284759113295735,1,1.0
33,63694.32679716614,1,1,0.92404171529404,38.857582311230054,0,1.0
55,57493.16896530523,2,0,0.8844155538362705,12.430101592940204,1,1.0
75,49360.08054425522,1,0,0.4248863765923716,32.05453660194905,1,1.0
66,43180.85391746236,3,1,0.67144817342079,8.278250805162251,1,1.0
36,44871.500661790524,3,0,0.40662846527939756,47.45617885490622,1,1.0
70,40387.954809552786,0,0,0.5764689682886995,30.714290137564166,1,1.0
64,55286.3661204587,3,0,0.7223384245826665,44.11459816999751,1,1.0
21,21538.36745837373,3,1,0.6919998727314841,22.33400794129846,0,1.0
54,74496.66311719693,2,0,0.3708175673012615,25.66566509431562,1,1.0
54,26491.36520861313,2,1,0.45788777484544063,22.084341425806564,1,1.0
40,44884.456298060744,2,0,0.7270034575773453,43.1038831070953,1,1.0
34,44737.05795090026,0,0,0.7187898027937316,42.54777152879078,1,1.0
22,62607.38668742864,2,0,0.7373170080601485,27.66555520484118,1,1.0
43,23814.602921050522,1,0,0.4388351760143745,40.78177064557859,1,1.0
22,40287.982375154505,0,1,0.4516620232918116,20.695183431565802,1,1.0
54,55109.0555978716,0,0,0.4608659607769038,20.31490512593087,1,1.0
48,51424.27280683428,2,1,0.09501564717716915,43.46777832527241,1,1.0
39,39815.75104776626,1,0,0.49102724083683036,45.69013085059303,1,1.0
45,40226.4915065961,3,0,0.12556543820354227,38.67318099341125,1,1.0
25,16942.11387274065,3,1,0.46287637871641985,33.378326270645616,1,1.0
50,55857.480744280445,3,1,0.005397401924691847,36.42304311464914,1,1.0
58,45266.681194313234,2,0,0.43821146590536286,42.30896557136446,1,1.0
48,25335.781780540434,0,0,0.6970619659779071,44.442528192676356,1,1.0
73,19413.544755252246,0,0,0.12394591489793816,9.306114730582696,1,1.0
68,45799.189371680994,3,1,0.9053390913932339,45.17225450614275,0,1.0
76,51139.92614913763,2,0,0.8763029434895255,49.31755763632914,1,1.0
23,25374.16610934142,0,1,0.6386149389180342,38.613936198042914,0,1.0
72,29212.18454266469,0,0,0.21487216979071244,44.038361839237645,1,1.0
64,28336.485482316995,1,0,0.18246377751796494,5.192469539068275,1,1.0
50,31735.19768040735,3,0,0.1700157348184138,24.403532532224702,1,1.0
21,50856.63351878305,2,0,0.0900513066182339,16.573536081397936,1,1.0
53,51484.21695963541,1,0,0.1423051256616581,35.37108299586997,1,1.0
51,34382.330536114685,0,0,0.2814556065858087,12.184553818116292,1,1.0
36,39221.87604525696,2,1,0.46850190140183234,11.760024515845341,1,1.0
53,25191.82906571492,2,0,0.3385359064747425,16.222226912862062,1,1.0
51,45375.19977426877,3,0,0.40091907565208007,24.432611036156718,1,1.0
43,41302.55405055057,3,0,0.35336048580928026,41.52313056857054,1,1.0
34,28794.15554529247,1,0,0.058430719154736854,23.961168242690075,1,1.0
49,62096.76313479633,0,0,0.3413669555547747,32.14812903786016,1,1.0
60,55633.135602995375,0,0,0.5416519778090234,37.60674656820611,1,1.0
25,30797.554256536914,0,1,0.4176187319850888,27.172278409881194,1,1.0
22,47665.69295367859,1,1,0.7497574548938132,5.033586473041502,0,1.0
31,66385.92964370847,1,0,0.03337778565766658,10.796142047327088,1,1.0
55,54621.389461327126,0,1,0.26167908680577256,32.552113363392706,1,1.0
69,43018.713650360885,2,0,0.4964202656345251,49.75011723274221,1,1.0
76,45765.97596601045,0,0,0.18584175172050965,24.58390694552553,1,1.0
70,44464.58685465074,2,1,0.3427257804499976,10.463234279522275,1,1.0
21,51005.31944657506,0,0,0.7434842300193614,20.909413788288937,1,1.0
49,49207.2992653566,2,1,0.6398379108638202,10.770541213069171,1,1.0
39,18242.697033419758,2,0,0.7009048032235026,14.626326396112,1,1.0
29,63872.66411342146,3,0,0.07478822212615566,46.8528222693414,1,1.0
57,28872.136912801812,3,1,0.25256184270675175,14.540997962447033,1,1.0
66,23759.152832333002,3,1,0.7600580087315584,43.9995439914662,0,1.0
28,47966.94897238239,3,1,0.0028516878563130676,22.67685939480288,1,1.0
58,27480.233122480236,0,0,0.02140345568259827,14.983412853639063,1,1.0
30,39985.83397571721,0,0,0.49699155385744054,11.648871250248993,1,1.0
62,32535.051700573968,0,0,0.5498618948024968,13.351231966245825,1,1.0
65,59938.666909083986,1,0,0.4253542136317253,8.721344381313962,1,1.0
37,23989.13586851812,1,0,0.2061460934338596,22.84949327364177,1,1.0
77,46244.70679974512,0,1,0.2178089414688531,10.704317996034497,1,1.0
51,36416.59781189037,0,0,0.9762401923873052,45.77983535123395,1,1.0
53,30020.275804016324,2,1,0.5257576583081508,5.1970829047812614,1,1.0
25,70719.36770591863,2,1,0.39303842228148744,34.99587744490121,1,1.0
31,30237.311932402394,0,1,0.6369578890494421,46.61570928390949,0,1.0
43,15841.938435570824,2,1,0.20294419101259287,29.26520568859468,1,1.0
47,43196.3927103237,1,0,0.36153005685331585,12.376619194392205,1,1.0
79,28815.890993336932,3,0,0.08931049483844544,26.273810677466702,1,1.0
58,49225.535643301904,1,0,0.11840392899710084,20.118430795572845,1,1.0
63,35057.87851408943,3,0,0.4842750686529931,21.872271360990243,1,1.0
65,42222.144336726175,0,0,0.4791711275307545,40.83265279042159,1,1.0
64,23523.57163854052,3,0,0.8346706970984081,39.582884049509396,1,1.0
54,29832.5102464188,1,0,0.6897741437987215,42.318278720847516,1,1.0
53,38666.761690304076,2,0,0.47986017470301,47.37205378680517,1,1.0
36,39461.560608310996,3,0,0.9992436575971935,32.40319838079382,1,1.0
63,36812.12338156501,0,0,0.5355634790302946,40.781831917093,1,1.0
58,15000.0,1,1,0.7702262016084894,42.484922558005835,0,1.0
50,41790.45873936251,1,0,0.671163589756429,30.657318995857413,1,1.0
72,40247.05484734977,3,0,0.6352802176490602,36.160514450586696,1,1.0
55,40301.7362962632,1,1,0.964029302919949,15.731339258303198,0,1.0
36,49629.67921415672,0,0,0.9125701837823637,13.260712791832928,1,1.0
44,44166.35087611119,3,1,0.20377727418181746,32.573948455698556,1,1.0
78,37320.2976899597,0,0,0.5538628254998127,11.700414045138533,1,1.0
46,57954.71937125045,2,0,0.8455917160465775,33.76327772048043,1,1.0
32,33027.7694159925,3,0,0.03834550270158521,44.67902771999315,1,1.0
50,26367.734005608738,3,1,0.19449231489539565,34.6617985798282,1,1.0
34,39800.57312612649,1,0,0.7711703156105751,19.64569889133972,1,1.0
18,52246.19084464015,1,1,0.004672633044783159,44.94523266793514,1,1.0
33,58606.31841425956,0,0,0.7134091180337297,15.650155219045173,1,1.0
31,31080.948090239282,2,1,0.7576783577054537,13.119061184405433,0,1.0
75,39719.95464582283,1,0,0.8630573230145527,41.06109282683999,1,1.0
43,48471.633658045284,1,0,0.9566749470536747,23.945763592115824,1,1.0
44,43630.03361289961,2,1,0.40605069046286313,5.167157577539577,1,1.0
38,32473.4166168334,3,0,0.7521238224753363,9.034406752127554,1,1.0
59,36813.38850026583,2,0,0.9732728722045151,9.076855136053236,1,1.0
22,27840.826717905224,0,0,0.6718171385086268,46.40043731161407,1,1.0
74,27310.491131402167,3,1,0.557008513481342,41.34913394204448,1,1.0
72,36567.480266293496,3,0,0.198914762492437,26.566734053342557,1,1.0
60,46899.13180569539,3,1,0.7496597936250297,32.71043630228964,0,1.0
64,45577.96804082691,1,0,0.10242497437298781,35.20964992549785,1,1.0
53,28107.23096426352,1,0,0.5590971556119748,45.84737216212166,1,1.0
75,25549.828315781022,2,0,0.7668958181303983,20.368136990555918,1,1.0
28,29723.869614420502,1,0,0.10164424071617384,43.67920638307077,1,1.0
23,15000.0,1,1,0.4987197958737355,15.961693756887788,1,1.0
75,53376.01865742216,3,1,0.6428684716770684,12.565668499728009,0,1.0
25,29653.560613420635,3,1,0.916618096286543,22.34926333894075,0,1.0
46,60857.89578135425,2,1,0.8925034622597072,36.04197549569196,0,1.0
64,49452.553974027614,0,0,0.96211481554072,35.897933104603894,1,1.0
41,57579.75119035016,2,1,0.30574229567491185,16.291206839885444,1,1.0
39,62794.099022220485,3,0,0.9935305985439872,36.38722427302005,1,1.0
69,21070.948196051475,2,0,0.6795269975918729,20.93253963624674,1,1.0
48,15000.0,1,1,0.7355046513531328,38.307857331354704,0,1.0
54,44174.793229881165,1,1,0.540353835021848,41.606250136801755,0,1.0
43,34450.78557455708,2,0,0.7252967923460061,14.042212392573711,1,1.0
76,35744.91612875617,1,0,0.7425570088760935,44.790622803149134,1,1.0
21,41235.422356984476,2,0,0.9734171987124559,13.101543126154745,1,1.0
28,24014.340710770342,2,0,0.15002580461307513,34.92370048550485,1,1.0
64,23567.324310061045,3,0,0.29271897011149384,37.55691077317535,1,1.0
47,25224.394640035527,1,0,0.039665438829551314,23.756011045688638,1,1.0
48,44020.14479257114,1,1,0.4261262558995653,21.765825185384074,1,1.0
46,47574.02642406765,0,1,0.45786830309996074,49.82551576987209,1,1.0
63,24615.870785280233,0,1,0.2855650338879633,21.539564458949453,1,1.0
55,40721.318754630935,0,0,0.7028499684284,9.533775293538245,1,1.0
70,39619.76210113242,0,1,0.32313123737859384,10.057862628363171,1,1.0
33,33479.853446967434,0,0,0.06847164019496221,31.696221992588928,1,1.0
61,44000.29748211118,2,0,0.9235956313797281,7.311670782074622,1,1.0
47,29351.77702415419,2,0,0.20463543828667752,12.916721952980259,1,1.0
42,55448.2165237712,2,0,0.5344297654862563,37.15483140731102,1,1.0
46,38041.017666639855,0,0,0.205570409865365,22.298014229124977,1,1.0
31,66240.88860464237,1,1,0.029508952240901998,32.78464476907445,1,1.0
56,38708.452398821806,0,1,0.8053990913803171,30.057311828951075,0,1.0
66,35616.28904943905,1,1,0.8107444243551428,36.6430631539006,0,1.0
30,38151.20165800785,0,1,0.7120845915339657,28.432501101310315,0,1.0
77,32735.45385793135,3,0,0.2555180287791182,24.030899609118432,1,1.0
72,25100.972962001397,2,0,0.5647856595629906,17.919376343219724,1,1.0
69,15000.0,3,0,0.6099960829861284,9.295437673008974,1,1.0
77,20825.763632177277,0,1,0.7101938777031362,45.16906606561874,0,1.0
42,50441.09502272453,3,1,0.07608950913675538,48.58021920318353,1,1.0
47,63447.51312863262,3,1,0.5872897764397844,36.60334083673807,1,1.0
79,51295.18888967151,1,1,0.7848454410254319,5.998388762918136,1,1.0
62,39159.4867373363,3,1,0.7677952509601716,41.53940093245814,0,1.0
31,23930.878833149905,3,0,0.9239742011165935,36.78059707517632,1,1.0
35,34906.20977037584,2,0,0.9632594127518399,10.715901976004016,1,1.0
62,59679.97703410926,2,0,0.3845526876732426,48.97114857553942,1,1.0
45,28944.165691615104,1,1,0.9847976459926874,19.508403399820768,0,1.0
69,29975.099576381326,1,0,0.45743702547341103,43.97473165285951,1,1.0
28,65060.2263191855,3,0,0.8133229920850205,22.26291475771927,1,1.0
76,17268.521025187885,0,1,0.08298567397886614,26.42613148242839,1,1.0
46,40816.94400658004,0,1,0.16187728093974108,10.858006065824316,1,1.0
76,64140.924258908824,1,0,0.5197495687632622,14.301211736871638,1,1.0
73,23687.86139169699,2,0,0.713462460735473,47.602920715364135,1,1.0
30,33934.98993324128,2,1,0.4604725952000259,10.684345084730158,1,1.0
42,38404.35617629407,1,1,0.9677513694717623,34.057604456996856,0,1.0
76,45903.60456566816,0,0,0.7309441217458897,18.70744577705115,1,1.0
36,42928.58116985279,0,0,0.3077375521307736,32.02624310160432,1,1.0
30,43113.0367164108,1,0,0.6745338316938619,37.90328114613867,1,1.0
34,36134.39574821751,1,1,0.9052182639131028,5.839682954398825,0,1.0
75,52916.62455700437,1,0,0.21702063430778973,29.908431266712256,1,1.0
47,67163.31831184072,3,0,0.6701110571396659,33.5152209826201,1,1.0
49,52091.65016885545,3,0,0.15572915355472827,41.64593360916586,1,1.0
69,22026.711382247122,1,1,0.7247175157812628,24.599386585964506,0,1.0
40,44380.25396000559,0,0,0.24728909174133096,36.792498362153594,1,1.0
75,65063.986194694764,3,0,0.7674156980258584,46.445661695804695,1,1.0
44,27648.07325849384,3,1,0.5509808969473653,35.5436585258104,0,1.0
54,39405.719275442745,2,0,0.27353544264528595,16.73618305541911,1,1.0
22,15000.0,3,1,0.9235689380807113,32.988558914114655,0,1.0
45,40282.64485677675,1,1,0.9344675182983685,19.855665320327766,0,1.0
61,40890.32371131252,3,0,0.8254066625791776,8.767713000028852,1,1.0
19,31701.150972326934,3,0,0.7730021034823527,21.5666227369321,1,1.0
